      260000   13.0431252       13.045654497975026        1.9388413111258668E-004
      270000   13.0812721       13.083394754732932        1.6223843494623998E-004
      280000   13.1194191       13.119762332766257        2.6161667960178914E-005
      290000   13.1575661       13.154853591001240       -2.0619610371460598E-004
      300000   13.1953249       13.188755085205663       -4.9813742980332342E-004
      310000   13.2239351       13.221544854265240       -1.8078621064391453E-004
      320000   13.2525454       13.253293502176632        5.6449774240711895E-005
      330000   13.2811556       13.284065113494925        2.1902386260467646E-004
      340000   13.3097658       13.313918032081371        3.1187035525552796E-004
      350000   13.3383760       13.342905526937875        3.3946741972199163E-004
      360000   13.3669863       13.371076364222075        3.0589081921489770E-004
      370000   13.3955965       13.398475300872700        2.1486001926556184E-004
      380000   13.4242067       13.425143512392966        6.9777927400748040E-005
      390000   13.4528170       13.451118965058029       -1.2623471267948007E-004
      400000   13.4814272       13.476436740991026       -3.7030943660222289E-004
      410000   13.5100374       13.501129323093668       -6.5980399663830415E-004
      420000   13.5381041       13.525226845636713       -9.5208840652113199E-004
      430000   13.5571775       13.548757315361444       -6.2147605737584229E-004
      440000   13.5762510       13.571746807159103       -3.3188231943603164E-004
      450000   13.5953245       13.594219637758693       -8.1275613248520700E-005
      460000   13.6143980       13.616198520322868        1.3223350817550623E-004
      470000   13.6334715       13.637704702417176        3.1040512732243187E-004
      480000   13.6525450       13.658758089451911        4.5488133917151647E-004
      490000   13.6716185       13.679377355396188        5.6719641440699728E-004
      500000   13.6906919       13.699580042305627        6.4878590009092511E-004
      510000   13.7097654       13.719382649993989        7.0099478775426647E-004
      520000   13.7288389       13.738800716997394        7.2508486070461552E-004
      530000   13.7479124       13.757848893825868        7.2224131702304962E-004
      540000   13.7669859       13.776541009367703        6.9357875185752538E-004
      550000   13.7860594       13.794890131200814        6.4014657160657595E-004
      560000   13.8051329       13.812908620469640        5.6293390317195926E-004
      570000   13.8242064       13.830608181904939        4.6287405346555317E-004
      580000   13.8432798       13.847999909492760        3.4084856741749601E-004
      590000   13.8623533       13.865094328240769        1.9769092699565373E-004
      600000   13.8814268       13.881901432432876        3.4189928297979665E-005
      610000   13.9005003       13.898430720722875       -1.4890723025487898E-004
      620000   13.9195738       13.914691228374208       -3.5089211971499036E-004
      630000   13.9386473       13.930691556919795       -5.7109248671073848E-004
      640000   13.9577208       13.946439901487157       -8.0886987096987167E-004
      650000   13.9767942       13.961944076003782       -1.0636174141842947E-003
      660000   13.9958677       13.977211536479485       -1.3347578419940992E-003
      670000   14.0149412       13.992249402536958       -1.6217416031810243E-003
      680000   14.0340147       14.007064477347571       -1.9240451515929716E-003
      690000   14.0530882       14.021663266112245       -2.2411693579241472E-003
      700000   14.0712557       14.036051993212334       -2.5080906442649011E-003
      710000   14.0807924       14.050236618143876       -2.1747540450425032E-003
      720000   14.0903292       14.064222850337719       -1.8562220015380763E-003
      730000   14.0998659       14.078016162957063       -1.5520475457005698E-003
      740000   14.1094027       14.091621805756956       -1.2618030091437321E-003
      750000   14.1189394       14.105044817080048       -9.8507894298680639E-004
      760000   14.1284761       14.118290035058106       -7.2148311161629290E-004
      770000   14.1380129       14.131362108081280       -4.7063955443331145E-004
      780000   14.1475496       14.144265504592296       -2.3218771014045899E-004
      790000   14.1570864       14.157004522255429       -5.7815987789496597E-006
      800000   14.1666231       14.169583296550860        2.0891094320532824E-004
      810000   14.1761599       14.182005808833299        4.1220897865129570E-004
      820000   14.1856966       14.194275893897363        6.0441914006866102E-004
      830000   14.1952333       14.206397247083194        7.8583625793990082E-004
      840000   14.2047701       14.218373430958399        9.5674395025940851E-004
      850000   14.2143068       14.230207881602650        1.1174151758769936E-003
      860000   14.2238436       14.241903914525881        1.2681127544706442E-003
      870000   14.2333803       14.253464730244200        1.4090898554367120E-003
      880000   14.2429171       14.264893419537032        1.5405904578916980E-003
      890000   14.2524538       14.276192968406916        1.6628497837859724E-003
      900000   14.2619905       14.287366262762870        1.7760947060502384E-003
      910000   14.2715273       14.298416092844462        1.8805441333939344E-003
      920000   14.2810640       14.309345157404277        1.9764093733766735E-003
      930000   14.2906008       14.320156067664611        2.0638944752134538E-003
      940000   14.3001375       14.330851351061797        2.1431965535736292E-003
      950000   14.3096743       14.341433454793311        2.2145060947312621E-003
      960000   14.3192110       14.351904749178100        2.2780072460710644E-003
      970000   14.3287477       14.362267530844276        2.3338780901884849E-003
      980000   14.3382845       14.372524025751650        2.3822909043412486E-003
      990000   14.3478212       14.382676392062089        2.4234124063716002E-003
     1000000   14.3573580       14.392726722864989        2.4574039878072296E-003
     1010000   14.3668947       14.402677048767634        2.4844219350063494E-003
     1020000   14.3764315       14.412529340357288        2.5046176389929642E-003
     1030000   14.3859682       14.422285510543446        2.5181377947280322E-003
     1040000   14.3955050       14.431947416787526        2.5251245904682950E-003
     1050000   14.4050417       14.441516863224937        2.5257158876923077E-003
     1060000   14.4145784       14.450995602687073        2.5200453922444750E-003
     1070000   14.4241152       14.460385338628454        2.5082428171762437E-003
     1080000   14.4336519       14.469687726964034        2.4904340377423168E-003
     1090000   14.4431887       14.478904377821657        2.4667412389988278E-003
     1100000   14.4527254       14.488036857214839        2.4372830564569153E-003
     1110000   14.4622622       14.497086688639801        2.4021747101506648E-003
     1120000   14.4717989       14.506055354600676        2.3615281324747221E-003
     1130000   14.4813356       14.514944298067203        2.3154520901650850E-003
     1140000   14.4908724       14.523754923867974        2.2640523007077373E-003
     1150000   14.5004091       14.532488600022834        2.2074315434897538E-003
     1160000   14.5099459       14.541146659017752        2.1456897659856661E-003
