 1000000000
             10000001   16.695311465857262        16.6953114658598418154001189394434447      
             10100001   16.705261795225425        16.7052617952278615968562844969817004      
             10200001   16.715114090212651        16.7151140902148454785093916230444482      
             10300001   16.724870263730107        16.7248702637324548011753530814821297      
             10400001   16.734532173241597        16.7345321732438931597461319093101711      
             10500001   16.744101622883925        16.7441016228864176827888643619326803      
             10600001   16.753580365490794        16.7535803654932527448950610323294409      
             10700001   16.762970104517596        16.7629701045205738795992621415918858      
             10800001   16.772272495881751        16.7722724958848605747691321022626823      
             10900001   16.781489149712563        16.7814891497155747619571997520647553      
             11000001   16.790621632025157        16.7906216320278049192454752701188201      
             11100001   16.799671466316610        16.7996714663192217590193164539848951      
             11200001   16.808640135093263        16.8086401350954186157758841416757043      
             11300001   16.817529081325290        16.8175290813274561970486311040824005      
             11400001   16.826339709842966        16.8263397098451957740414766619124675      
             11500001   16.835073388667588        16.8350733886697857632438955034478697      
             11600001   16.843731450286167        16.8437314502884627033696223566512907      
             11700001   16.852315192872304        16.8523151928746376907724739919356573      
             11800001   16.860825881453668        16.8608258814560623281956482420697444      
             11900001   16.869264749031547        16.8692647490337031840003059535027297      
             12000001   16.877632997651656        16.8776329976537997517966008535391906      
             12100001   16.885931799433376        16.8859317994354371182688184502354304      
             12200001   16.894162297553667        16.8941622975558302324874275534088497      
             12300001   16.902325607193294        16.9023256071953911275134252103850238      
             12400001   16.910422816442669        16.9104228164445330353322838819393643      
             12500001   16.918454987172186        16.9184549871740554711659260298127620      
             12600001   16.926423155868989        16.9264231558708515019119510498217054      
             12700001   16.934328334438696        16.9343283344405820575367392791539646      
             12800001   16.942171510976948        16.9421715109788718344756439675031315      
             12900001   16.949953650510391        16.9499536505124966529814442361882256      
             13000001   16.957675695709582        16.9576756957119526751273777848332318      
             13100001   16.965338567574435        16.9653385675767233059760314933115012      
             13200001   16.972943166092264        16.9729431660944895538743851866742307      
             13300001   16.980490370873181        16.9804903708754638086959298408964555      
             13400001   16.987981041760634        16.9879810417629651239803723537224012      
             13500001   16.995416019419071        16.9954160194212958963786612016601085      
             13600001   17.002796125899707        17.0027961259019250791346607484002512      
             13700001   17.010122165188331        17.0101221651889315189736695046065018      
             13800001   17.017394923723888        17.0173949237246124576482931812441172      
             13900001   17.024615170915467        17.0246151709161164956086568449203011      
             14000001   17.031783659623137        17.0317836596239171948836686179568258      
