           0   120.00000000002449        0.0000000000000000        10.000000000000000        0.0000000000000000     
           5   120.05000000002451        4.2910499635729273        12.559730411013124       0.11886988219217799     
          10   120.10000000002454        9.1203525994524064        20.919271903563292       0.62451502378204127     
          15   120.15000000002456        16.896132187537980        37.142401486682118        2.2892034909308006     
          20   120.20000000002459        30.547369176354771        66.382863177323259        7.6713443781800050     
          25   120.25000000002461        54.537677856286031        116.73618520470710        24.755121838665918     
          30   120.30000000002464        94.626960042181764        193.70071879454810        75.868574830349687     
          35   120.35000000002466        151.10519071881984        269.45790210468579        203.48059244414273     
          40   120.40000000002469        195.94347851060598        234.02509540797897        398.48729405905340     
          45   120.45000000002472        174.83556716709546        56.787487225805293        483.08146744112958     
          50   120.50000000002474        98.200103460158743       -66.203219031350102        416.03574640914724     
          55   120.55000000002477        25.868079708891116       -93.079554048784246        341.28129740309356     
          60   120.60000000002479       -20.441491516634713       -89.417569438537356        298.56169733354614     
          65   120.65000000002482       -46.383577521891546       -84.317600072180511        275.41300846735083     
          70   120.70000000002484       -60.973882101843166       -83.416534544969892        262.32090226597370     
          75   120.75000000002487       -70.317131169783039       -86.281321341282805        255.73909924632397     
          80   120.80000000002489       -77.612879878794658       -91.204598680748333        254.61727889289224     
          85   120.85000000002492       -84.050420754246716       -96.159071532940800        258.40464473217730     
          90   120.90000000002495       -89.535981439847333       -99.086355114161066        266.00772609739613     
          95   120.95000000002497       -93.282334481760444       -98.409059059817125        275.30147483164734     
         100   121.00000000002500       -94.431924859651062       -93.789543954106165        283.37844586737521     
         105   121.05000000002502       -92.680240049266445       -86.516534004056339        287.60279041732002     
         110   121.10000000002505       -88.607510414691433       -78.926377239989890        286.78469089074684     
         115   121.15000000002507       -83.491354519841806       -73.204810171274758        281.50976306116803     
         120   121.20000000002510       -78.771603242065567       -70.560205741294851        273.51058314253032     
         125   121.25000000002512       -75.573918111756228       -71.199386438949816        264.81616315799181     
         130   121.30000000002515       -74.518606100662311       -74.716939622842020        257.25786541968455     
         135   121.35000000002518       -75.750546404895871       -80.396058745312558        252.33431807576355     
         140   121.40000000002520       -79.020590466118961       -87.251275461005505        251.17534046754906     
         145   121.45000000002523       -83.713857939655469       -93.924342186343608        254.38423986242353     
         150   121.50000000002525       -88.839102838517775       -98.687506523192184        261.68325577459188     
         155   121.55000000002528       -93.099638662405724       -99.840601290491762        271.52938473331210     
         160   121.60000000002530       -95.194485884694586       -96.555789658175314        281.16765817296692     
         165   121.65000000002533       -94.343755903305052       -89.642034422111550        287.54421080469240     
         170   121.70000000002536       -90.732393416827861       -81.381755731597067        288.72505381277858     
         175   121.75000000002538       -85.480500449432924       -74.357861045810495        284.70807798806482     
         180   121.80000000002541       -80.124934741707847       -70.286747942415275        277.04322324165838     
         185   121.85000000002543       -76.018043470380093       -69.710022710654215        267.87194418490571     
         190   121.90000000002546       -74.004955426718624       -72.361843855414904        259.22718414996200     
         195   121.95000000002548       -74.401420933280477       -77.589243853043484        252.80013261072605     
         200   122.00000000002551       -77.090271978095018       -84.494799001790980        249.92430303333055     
         205   122.05000000002553       -81.579470286932491       -91.838641993259643        251.49395634256408     
         210   122.10000000002556       -86.987482508713725       -97.932762232304626        257.66270572780076     
         215   122.15000000002559       -92.049447173278537       -100.85227033911954        267.37821450632009     
         220   122.20000000002561       -95.318374004494189       -99.191067770307498        278.14732672437810     
         225   122.25000000002564       -95.660276150902803       -93.067890632650744        286.62887261963124     
         230   122.30000000002566       -92.838401115275232       -84.447779188229561        290.10330113677281     
         235   122.35000000002569       -87.719953231699350       -76.185225755799763        287.77739143074376     
         240   122.40000000002571       -81.872732287843647       -70.561516841004021        280.83007110551546     
         245   122.45000000002574       -76.875258435974104       -68.568061392686047        271.44274978776906     
         250   122.50000000002576       -73.833861460821936       -70.144810024193220        261.85683746497722     
         255   122.55000000002579       -73.269518819312154       -74.708057748709592        253.97329377011860     
         260   122.60000000002582       -75.213765856210330       -81.431776303503057        249.31971380502341     
         265   122.65000000002584       -79.304922012042411       -89.203369360287553        249.04291042762145     
         270   122.70000000002587       -84.792135170984466       -96.448229141402408        253.69573780034938     
         275   122.75000000002589       -90.498478203470043       -101.15100622737503        262.76596336600232     
         280   122.80000000002592       -94.914456654885441       -101.42280789024818        274.21218899779120     
         285   122.85000000002594       -96.604205087021995       -96.602025867097268        284.65275376296569     
