           0   719.99999999949023        0.0000000000000000        10.000000000000000        0.0000000000000000     
           5   720.04999999949018        4.2740281569172769        12.445008566315428       0.11801256885457614     
          10   720.09999999949014        8.9926884354951060        20.409260543358929       0.60918744390575830     
          15   720.14999999949009        16.442857539690646        35.692690142902364        2.1811886342190623     
          20   720.19999999949005        29.314750670006543        62.882463537567091        7.1190596500918009     
          25   720.24999999949000        51.630848056089206        109.19152565029106        22.368112723528775     
          30   720.29999999948996        88.624816648808022        180.06672310617066        67.026659674793052     
          35   720.34999999948991        141.41885098312559        254.69765933543570        178.56541071592929     
          40   720.39999999948986        187.92803152569900        240.32096259116906        360.21716425203249     
          45   720.44999999948982        177.92823242565490        84.200217891166886        464.09527869665669     
          50   720.49999999948977        109.50588088905917       -47.685358840254899        415.21238781266356     
          55   720.54999999948973        37.614331180750099       -84.522175434049586        340.32892987091475     
          60   720.59999999948968       -10.718236728868341       -83.743034219979862        293.49348006968921     
          65   720.64999999948964       -38.328284250119260       -78.837078603840880        266.73568306611901     
          70   720.69999999948959       -53.904164298873923       -77.854025235342874        250.57212661131248     
          75   720.74999999948955       -63.918616743624384       -81.204762125119331        241.30472118822075     
          80   720.79999999948950       -71.993372950255562       -87.487183753867299        238.06652720557446     
          85   720.84999999948946       -79.634553701804109       -94.702068415932231        240.77721722755746     
          90   720.89999999948941       -86.874848938290583       -100.42921082785669        248.94143815215796     
          95   720.94999999948936       -92.750987323684797       -102.21196552760165        260.76298789569290     
         100   720.99999999948932       -95.881919563969376       -98.589492203159566        272.87004384843942     
         105   721.04999999948927       -95.286206091776023       -90.243497007350740        281.28921833515881     
         110   721.09999999948923       -91.116819949713758       -79.963179910546700        283.36230141751633     
         115   721.14999999948918       -84.740717845195576       -71.060942906820145        278.97023741603556     
         120   721.19999999948914       -78.081139809444977       -65.693626148075452        270.02542436375933     
         125   721.24999999948909       -72.811083533852852       -64.454658263569030        259.11057162527862     
         130   721.29999999948905       -69.946347681596791       -66.963205913053486        248.55461700624261     
         135   721.34999999948900       -69.866155465893897       -72.497787578536034        240.21814816604834     
         140   721.39999999948895       -72.489712500266165       -80.208675085394503        235.59653542998902     
         145   721.44999999948891       -77.381606397450000       -88.959857471083211        235.85723083077215     
         150   721.49999999948886       -83.718727513109016       -97.055153371059333        241.59156985557098     
         155   721.54999999948882       -90.202838796793799       -102.22089907832178        252.23020470595881     
         160   721.59999999948877       -95.135096615686479       -102.27327743134394        265.43589796219999     
         165   721.64999999948873       -96.886107724468275       -96.475011702480757        277.29197091722722     
         170   721.69999999948868       -94.689564899321681       -86.536863319232737        283.89153274488450     
         175   721.74999999948864       -89.180940260033964       -75.919588487609545        283.39912925221739     
         180   721.79999999948859       -82.120252298783527       -67.833982309218058        276.69265840482336     
         185   721.84999999948855       -75.512398865845526       -63.874321191191996        266.25291790541547     
         190   721.89999999948850       -70.859592672003444       -64.137814846768720        254.75514406473420     
         195   721.94999999948845       -68.934751821917843       -68.010075594921290        244.41571753682453     
         200   721.99999999948841       -69.917857089937158       -74.697659246531884        236.98133950959658     
         205   722.04999999948836       -73.582664095102672       -83.273347053167996        233.87460372325614     
         210   722.09999999948832       -79.352477882349660       -92.408014145746193        236.15770118471016     
         215   722.14999999948827       -86.215957151174536       -100.10065276382328        244.13722795432773     
         220   722.19999999948823       -92.647300219002886       -103.84915609245185        256.64751805334373     
         225   722.24999999948818       -96.799564575681543       -101.67161512802828        270.54731971963560     
         230   722.29999999948814       -97.166091520213513       -93.643916736172983        281.41784352458438     
         235   722.34999999948809       -93.436322307648311       -82.460936821145353        285.68777402553530     
         240   722.39999999948805       -86.802768951883849       -71.974470826567000        282.52372477254465     
         245   722.44999999948800       -79.344910756078548       -65.021633156667932        273.71005884142380     
         250   722.49999999948795       -73.040952136173004       -62.573897287979193        262.09171665465965     
         255   722.54999999948791       -69.168855664285317       -64.317183949573121        250.30838964566544     
         260   722.59999999948786       -68.263706949005510       -69.490762580397117        240.43704787320473     
         265   722.64999999948782       -70.331586112956032       -77.257233329644450        234.12818820614476     
         270   722.69999999948777       -75.014744683602231       -86.584493427932159        232.74326853678684     
         275   722.74999999948773       -81.585801759824619       -95.895407633084801        237.20858252733751     
         280   722.79999999948768       -88.821093675266070       -102.85550489901398        247.45015189236688     
         285   722.84999999948764       -94.962099204284868       -104.81574852936296        261.57941326163376     
         290   722.89999999948759       -98.074169157501899       -100.21697119132598        275.63610828574548     
         295   722.94999999948755       -96.899447578483588       -90.138859669800567        284.92867217677968     
         300   722.99999999948750       -91.680268888317130       -78.173389078506247        286.55025435531860     
         305   723.04999999948745       -84.136490157731942       -68.263160526381682        280.77615262783758     
         310   723.09999999948741       -76.543870029314903       -62.674810827870729        270.14067873702754     
         315   723.14999999948736       -70.749758159892082       -61.776952996849744        257.66390957728640     
         320   723.19999999948732       -67.776298102991376       -64.950561743116410        245.86790461233480     
         325   723.24999999948727       -67.938149006254037       -71.359345802835222        236.69197352105323     
         330   723.29999999948723       -71.092012349180578       -80.128184852023381        231.71508779184325     
         335   723.34999999948718       -76.754841858902140       -90.077939941436128        232.24220587442031     
         340   723.39999999948714       -84.031085206337579       -99.326413689940622        239.01513211992807     
         345   723.44999999948709       -91.459691004569450       -105.19944328893432        251.46353191785931     
         350   723.49999999948704       -97.058829963355123       -105.03212538816682        266.86032865102231     
         355   723.54999999948700       -98.892582307300671       -97.934912101914847        280.48384626187158     
         360   723.59999999948695       -96.084681686976040       -86.112251103988001        287.67264311588798     
         365   723.64999999948691       -89.491123158616091       -73.857483139373400        286.47350867474421     
         370   723.69999999948686       -81.283424800199157       -64.897651416100516        278.26346367517419     
         375   723.74999999948682       -73.802611838280271       -60.814717877478842        266.12203461074921     
         380   723.79999999948677       -68.686133269322411       -61.451195847825765        253.08608425573806     
         385   723.84999999948673       -66.693654008230638       -65.989861100942321        241.51805481274326     
         390   723.89999999948668       -67.946123593542794       -73.567720116557140        233.23942123216338     
         395   723.94999999948664       -72.172526747493677       -83.258701421662934        229.78302942959860     
         400   723.99999999948659       -78.763078715816221       -93.683632308959204        232.39168070001546     
         405   724.04999999948654       -86.630417178951760       -102.60188601424940        241.55474121560803     
         410   724.09999999948650       -94.054189472750949       -107.02425664550505        256.07524608047845     
         415   724.14999999948645       -98.857867104365539       -104.45027855560983        272.30101317290939     
         420   724.19999999948641       -99.213895980959251       -94.905616605915270        284.89068939610070     
         425   724.24999999948636       -94.752382896805670       -81.742023768328366        289.55846914903327     
         430   724.29999999948632       -86.957628289879693       -69.674212119076088        285.51156685424036     
         435   724.34999999948627       -78.342037503804804       -61.947059938516162        275.11856197516187     
         440   724.39999999948623       -71.189479564927211       -59.429433216975482        261.78826240873900     
         445   724.44999999948618       -66.877626023677294       -61.547897887382945        248.45935171718921     
         450   724.49999999948614       -65.916591908680402       -67.380471997758718        237.32565117600214     
         455   724.54999999948609       -68.264110506682314       -76.063915268923495        230.12085672668439     
         460   724.59999999948604       -73.537863651155234       -86.592332673628619        228.35403979006975     
         465   724.64999999948600       -80.992417474545817       -97.327016870613377        233.18817761460753     
         470   724.69999999948595       -89.320953560387125       -105.62542527444130        244.77359690911655     
         475   724.74999999948591       -96.529091779502835       -108.24529541251439        261.15110867014289     
         480   724.79999999948586       -100.29590126835012       -103.07158288446843        277.70416257034219     
         485   724.84999999948582       -99.027556172784443       -91.256635853531009        288.69603212955451     
         490   724.89999999948577       -92.962020099590333       -77.211142893593049        290.56172232062340     
         495   724.94999999948573       -84.178372702512263       -65.748502578846256        283.76664195397228     
         500   724.99999999948568       -75.400107753321521       -59.438145292243192        271.48630820901548     
         505   725.04999999948564       -68.752715028830991       -58.480217050602093        257.26281679732404     
         510   725.09999999948559       -65.332420496055875       -62.006244328881635        243.86705491688821     
         515   725.14999999948554       -65.425932659257441       -69.062290595627843        233.33881387048950     
         520   725.19999999948550       -68.857762298272760       -78.791575191160476        227.35818499443417     
         525   725.24999999948545       -75.144437896707359       -90.068278854923904        227.42760304250129     
         530   725.29999999948541       -83.389591571849166       -100.93259165781824        234.60024593627821     
         535   725.34999999948536       -92.037962031147430       -108.31215276824877        248.58534334075571     
         540   725.39999999948532       -98.817111092153041       -108.81323878881332        266.53270663457619     
         545   725.44999999948527       -101.33304707764140       -100.95046641579630        282.88357487110591     
         550   725.49999999948523       -98.355382019031254       -87.148963360212846        291.79527646890125     
         555   725.54999999948518       -90.795730402970278       -72.687810037770660        290.72308811457390     
         560   725.59999999948514       -81.252523794252028       -62.161717483263502        281.37503788736927     
         565   725.64999999948509       -72.528976329366245       -57.359610841035753        267.51229614701157     
         570   725.69999999948504       -66.519304934426927       -57.907494484821626        252.65413821049404     
         575   725.74999999948500       -64.040319642232731       -62.755938056028207        239.37367820490337     
         580   725.79999999948495       -65.188590668435225       -70.969428682636192        229.58570827340583     
         585   725.84999999948491       -69.682153623834452       -81.689079064384543        224.95089004889417     
         590   725.89999999948486       -76.940479919353535       -93.622448792489607        226.97629325438209     
         595   725.94999999948482       -85.896462415145209       -104.42931923818016        236.56451677675597     
         600   725.99999999948477       -94.718907658656221       -110.59923269632804        252.87223017279052     
         605   726.04999999948473       -100.86604569111481       -108.72425535126311        272.04954776071583     
         610   726.09999999948468       -101.95867355866746       -98.191752935188305        287.68411903999731     
         615   726.14999999948463       -97.250463974493115       -82.758986333745213        294.15011765715911     
         620   726.19999999948459       -88.350342853366044       -68.309667481644539        290.14016743912782     
         625   726.24999999948454       -78.271795886514013       -58.950162148214041        278.49333690567460     
         630   726.29999999948450       -69.780074421204176       -55.668218275031585        263.33520353318369     
